DepartureTime,FlightNumber,;#Flight Id,Category,Positions,Terminal,Ground Handler,MakeupUnit,MakeupOpening,MakeupClosing,AssignedCarousel,UnassignedReason
2040-12-05 15:55:00,TR2476,386,Wide,3,T2,TR,T5CW003R,2040-12-05 12:55:00,2040-12-05 15:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:00:00,TR1978,311,Wide,3,T1,TR,T5CE009L,2040-12-05 13:00:00,2040-12-05 15:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:05:00,TZ5509,272,Narrow,7,T2,TZ,T5CW009,2040-12-05 13:05:00,2040-12-05 15:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:15:00,TR1976,324,Wide,3,T1,TR,T5CE005R,2040-12-05 13:15:00,2040-12-05 15:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:20:00,TR3607,327,Wide,3,T2,TR,T5CW007L,2040-12-05 13:20:00,2040-12-05 15:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:35:00,TR2464,290,Wide,3,T1,TR,T5CE008L,2040-12-05 13:35:00,2040-12-05 16:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 16:45:00,TZ5517,332,Narrow,7,T1,TZ,T5CE001,2040-12-05 13:45:00,2040-12-05 16:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:00:00,TR3653,317,Wide,3,T2,TR,T5CW003L,2040-12-05 14:00:00,2040-12-05 16:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:00:00,TR2068,284,Wide,3,T2,TR,T5CW007R,2040-12-05 14:00:00,2040-12-05 16:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:10:00,TZ108,303,Narrow,7,T1,TZ,T5CE003,2040-12-05 14:10:00,2040-12-05 16:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:30:00,TR2656,291,Wide,3,T2,TR,T5CW007L,2040-12-05 14:30:00,2040-12-05 17:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:35:00,TZ302,330,Narrow,7,T2,TZ,T5CW005,2040-12-05 14:35:00,2040-12-05 17:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:35:00,TR3637,591,Wide,3,T1,TR,T5CE008L,2040-12-05 14:35:00,2040-12-05 17:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:35:00,TZ336,337,Narrow,7,T1,TZ,T5CE004,2040-12-05 14:35:00,2040-12-05 17:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:40:00,TR3666,461,Wide,3,T2,TR,T5CW011L,2040-12-05 14:40:00,2040-12-05 17:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 17:50:00,TR2726,371,Wide,3,T2,TR,T5CW003R,2040-12-05 14:50:00,2040-12-05 17:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:00:00,TR2108,335,Wide,3,T2,TR,T5CW011R,2040-12-05 15:00:00,2040-12-05 17:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:00:00,TR76,529,Wide,3,T2,TR,T5CW007R,2040-12-05 15:00:00,2040-12-05 17:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:05:00,TR2968,444,Wide,3,T1,TR,T5CE005R,2040-12-05 15:05:00,2040-12-05 17:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:10:00,TR2272,368,Wide,3,T2,TR,T5CW001L,2040-12-05 15:10:00,2040-12-05 17:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:15:00,TR3639,416,Wide,3,T1,TR,T5CE005L,2040-12-05 15:15:00,2040-12-05 17:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:20:00,TR2158,369,Wide,3,T1,TR,T5CE009L,2040-12-05 15:20:00,2040-12-05 17:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:35:00,TR1974,344,Wide,3,T2,TR,T5CW003L,2040-12-05 15:35:00,2040-12-05 18:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 18:50:00,TR2426,334,Wide,3,T1,TR,T5CE008L,2040-12-05 15:50:00,2040-12-05 18:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:00:00,TR2952,525,Wide,3,T2,TR,T5CW011L,2040-12-05 16:00:00,2040-12-05 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:00:00,TR78,345,Wide,3,T1,TR,T5CE010R,2040-12-05 16:00:00,2040-12-05 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:00:00,TR70,396,Wide,3,T2,TR,T5CW007R,2040-12-05 16:00:00,2040-12-05 18:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:10:00,TR2466,477,Wide,3,T2,TR,T5CW003R,2040-12-05 16:10:00,2040-12-05 18:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:15:00,TR1972,349,Wide,3,T1,TR,T5CE006,2040-12-05 16:15:00,2040-12-05 18:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:15:00,TR72,393,Wide,3,T2,TR,T5CW007L,2040-12-05 16:15:00,2040-12-05 18:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:15:00,TR2332,394,Wide,3,T1,TR,T5CE009R,2040-12-05 16:15:00,2040-12-05 18:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:20:00,TR3649,442,Wide,3,T2,TR,T5CW001L,2040-12-05 16:20:00,2040-12-05 18:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:25:00,TR90,498,Wide,3,T2,TR,T5CW011R,2040-12-05 16:25:00,2040-12-05 18:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:30:00,TR68,597,Wide,3,T1,TR,T5CE009L,2040-12-05 16:30:00,2040-12-05 19:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:30:00,TZ3627,350,Narrow,7,T1,TZ,T5CE003,2040-12-05 16:30:00,2040-12-05 19:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:30:00,TR1970,325,Wide,3,T2,TR,T5CW008L,2040-12-05 16:30:00,2040-12-05 19:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:40:00,TR1998,346,Wide,3,T2,TR,T5CW003L,2040-12-05 16:40:00,2040-12-05 19:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 19:55:00,TR3645,397,Wide,3,T1,TR,T5CE011L,2040-12-05 16:55:00,2040-12-05 19:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:00:00,TZ3625,356,Narrow,7,T1,TZ,T5CE002,2040-12-05 17:00:00,2040-12-05 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:00:00,TZ3623,365,Narrow,7,T2,TZ,T5CW004,2040-12-05 17:00:00,2040-12-05 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:00:00,TZ504,387,Narrow,7,T2,TZ,T5CW009,2040-12-05 17:00:00,2040-12-05 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:00:00,MI6,437,Wide,3,T1,MI,T5CE008L,2040-12-05 17:00:00,2040-12-05 19:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:10:00,TZ502,366,Narrow,7,T1,TZ,T5CE001,2040-12-05 17:10:00,2040-12-05 19:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:10:00,TR2638,367,Wide,3,T1,TR,T5CE011R,2040-12-05 17:10:00,2040-12-05 19:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:15:00,TR3641,445,Wide,3,T2,TR,T5CW003R,2040-12-05 17:15:00,2040-12-05 19:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:15:00,TZ3619,446,Narrow,7,T2,TZ,T5CW006,2040-12-05 17:15:00,2040-12-05 19:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:15:00,TZ3605,395,Narrow,7,T2,TZ,T5CW010,2040-12-05 17:15:00,2040-12-05 19:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:30:00,TR2468,399,Wide,3,T2,TR,T5CW001R,2040-12-05 17:30:00,2040-12-05 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:30:00,TR3651,400,Wide,3,T1,TR,T5CE008R,2040-12-05 17:30:00,2040-12-05 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:30:00,TR3661,361,Wide,3,T1,TR,T5CE010L,2040-12-05 17:30:00,2040-12-05 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:30:00,TR1966,499,Wide,3,T2,TR,T5CW007R,2040-12-05 17:30:00,2040-12-05 20:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:40:00,TR3663,454,Wide,3,T2,TR,T5CW003L,2040-12-05 17:40:00,2040-12-05 20:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:55:00,TR3617,462,Wide,3,T2,TR,T5CW008R,2040-12-05 17:55:00,2040-12-05 20:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 20:55:00,TR3613,455,Wide,3,T2,TR,T5CW002R,2040-12-05 17:55:00,2040-12-05 20:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:00:00,TZ224,447,Narrow,7,T1,TZ,T5CE004,2040-12-05 18:00:00,2040-12-05 20:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:10:00,TZ3613,527,Narrow,7,T2,TZ,T5CW005,2040-12-05 18:10:00,2040-12-05 20:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:15:00,TR2664,388,Wide,3,T1,TR,T5CE008L,2040-12-05 18:15:00,2040-12-05 20:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:25:00,TZ3615,535,Narrow,7,T1,TZ,T5CE003,2040-12-05 18:25:00,2040-12-05 20:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:30:00,TR3655,419,Wide,3,T2,TR,T5CW001L,2040-12-05 18:30:00,2040-12-05 21:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 21:40:00,TR2988,456,Wide,3,T2,TR,T5CW006R,2040-12-05 18:40:00,2040-12-05 21:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:00:00,TZ2406,469,Narrow,7,T1,TZ,T5CE006,2040-12-05 19:00:00,2040-12-05 21:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:00:00,TR3657,473,Wide,3,T2,TR,T5CW003L,2040-12-05 19:00:00,2040-12-05 21:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:15:00,TR2652,586,Wide,3,T1,TR,T5CE008L,2040-12-05 19:15:00,2040-12-05 21:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:25:00,TZ6,476,Narrow,7,T2,TZ,T5CW004,2040-12-05 19:25:00,2040-12-05 21:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:30:00,TR2624,463,Wide,3,T2,TR,T5CW007L,2040-12-05 19:30:00,2040-12-05 22:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:50:00,TR2648,500,Wide,3,T2,TR,T5CW007R,2040-12-05 19:50:00,2040-12-05 22:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 22:55:00,TR2636,501,Wide,3,T2,TR,T5CW001L,2040-12-05 19:55:00,2040-12-05 22:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-05 23:00:00,TR2668,627,Wide,3,T2,TR,T5CW006R,2040-12-05 20:00:00,2040-12-05 22:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 00:45:00,TZ202,669,Narrow,7,T1,TZ,T5CE003,2040-12-05 21:45:00,2040-12-06 00:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 00:55:00,TR2728,705,Wide,3,T2,TR,T5CW003L,2040-12-05 21:55:00,2040-12-06 00:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:00:00,TZ22,666,Narrow,7,T1,TZ,T5CE004,2040-12-05 22:00:00,2040-12-06 00:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:35:00,TZ1908,793,Narrow,7,T2,TZ,T5CW009,2040-12-05 22:35:00,2040-12-06 01:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:35:00,TZ1904,729,Narrow,7,T2,TZ,T5CW005,2040-12-05 22:35:00,2040-12-06 01:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:35:00,TZ88,733,Narrow,7,T1,TZ,T5CE010,2040-12-05 22:35:00,2040-12-06 01:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:35:00,TZ1906,695,Narrow,7,T1,TZ,T5CE001,2040-12-05 22:35:00,2040-12-06 01:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:35:00,TZ1902,670,Narrow,7,T1,TZ,T5CE006,2040-12-05 22:35:00,2040-12-06 01:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:45:00,TZ2,703,Narrow,7,T2,TZ,T5CW004,2040-12-05 22:45:00,2040-12-06 01:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:45:00,TZ228,667,Narrow,7,T1,TZ,T5CE005,2040-12-05 22:45:00,2040-12-06 01:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 01:55:00,TZ220,702,Narrow,7,T2,TZ,T5CW008,2040-12-05 22:55:00,2040-12-06 01:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 02:00:00,TZ5507,704,Narrow,7,T2,TZ,T5CW002,2040-12-05 23:00:00,2040-12-06 01:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 03:00:00,TZ3617,716,Narrow,7,T1,TZ,T5CE004,2040-12-06 00:00:00,2040-12-06 02:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:00:00,TR2986,962,Wide,3,T2,TR,T5CW008L,2040-12-06 03:00:00,2040-12-06 05:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:05:00,TZ128,692,Narrow,7,T1,TZ,T5CE004,2040-12-06 03:05:00,2040-12-06 05:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:05:00,TR2062,820,Wide,3,T2,TR,T5CW001L,2040-12-06 03:05:00,2040-12-06 05:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:15:00,TZ288,711,Narrow,7,T1,TZ,T5CE006,2040-12-06 03:15:00,2040-12-06 05:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:30:00,TR5011,1142,Wide,3,T1,TR,T5CE009R,2040-12-06 03:30:00,2040-12-06 06:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:30:00,TR2102,730,Wide,3,T2,TR,T5CW002L,2040-12-06 03:30:00,2040-12-06 06:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 06:50:00,TR5009,697,Wide,3,T2,TR,T5CW006L,2040-12-06 03:50:00,2040-12-06 06:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:00:00,TR98,698,Wide,3,T1,TR,T5CE010L,2040-12-06 04:00:00,2040-12-06 06:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:05:00,TR2322,708,Wide,3,T1,TR,T5CE008R,2040-12-06 04:05:00,2040-12-06 06:35:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:10:00,TR3605,969,Wide,3,T1,TR,T5CE005L,2040-12-06 04:10:00,2040-12-06 06:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:15:00,TZ3609,706,Narrow,7,T2,TZ,T5CW009,2040-12-06 04:15:00,2040-12-06 06:45:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:20:00,TR2934,1090,Wide,3,T2,TR,T5CW003R,2040-12-06 04:20:00,2040-12-06 06:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:20:00,TR2822,863,Wide,3,T1,TR,T5CE009L,2040-12-06 04:20:00,2040-12-06 06:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:25:00,MI20,806,Wide,3,T1,MI,T5CE005R,2040-12-06 04:25:00,2040-12-06 06:55:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:30:00,TR2462,794,Wide,3,T2,TR,T5CW010L,2040-12-06 04:30:00,2040-12-06 07:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:30:00,MI436,984,Wide,3,T2,MI,T5CW006R,2040-12-06 04:30:00,2040-12-06 07:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:30:00,TR5003,1017,Wide,3,T2,TR,T5CW001L,2040-12-06 04:30:00,2040-12-06 07:00:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:35:00,TR3667,894,Wide,3,T1,TR,T5CE010R,2040-12-06 04:35:00,2040-12-06 07:05:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:40:00,MI234,934,Wide,3,T2,MI,T5CW002R,2040-12-06 04:40:00,2040-12-06 07:10:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:45:00,MI602,738,Wide,3,T2,MI,T5CW007R,2040-12-06 04:45:00,2040-12-06 07:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:45:00,TR2948,816,Wide,3,T1,TR,T5CE011L,2040-12-06 04:45:00,2040-12-06 07:15:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:50:00,TR3627,881,Wide,3,T2,TR,T5CW011R,2040-12-06 04:50:00,2040-12-06 07:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:50:00,MI124,1019,Wide,3,T2,MI,T5CW003L,2040-12-06 04:50:00,2040-12-06 07:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:50:00,MI68,1143,Wide,3,T1,MI,T5CE008L,2040-12-06 04:50:00,2040-12-06 07:20:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 07:55:00,TR2260,781,Wide,3,T2,TR,T5CW011L,2040-12-06 04:55:00,2040-12-06 07:25:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:00:00,TR2152,782,Wide,3,T2,TR,T5CW007L,2040-12-06 05:00:00,2040-12-06 07:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:00:00,TZ3621,785,Narrow,7,T2,TZ,T5CW005,2040-12-06 05:00:00,2040-12-06 07:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:00:00,MI366,1145,Wide,3,T2,MI,T5CW001R,2040-12-06 05:00:00,2040-12-06 07:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:00:00,MI3629,1147,Wide,3,T1,MI,T5CE011R,2040-12-06 05:00:00,2040-12-06 07:30:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:10:00,MI1983,951,Wide,3,T2,MI,T5CW010R,2040-12-06 05:10:00,2040-12-06 07:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:10:00,TZ3604,795,Narrow,7,T1,TZ,T5CE004,2040-12-06 05:10:00,2040-12-06 07:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:10:00,MI3638,960,Wide,3,T1,MI,T5CE007R,2040-12-06 05:10:00,2040-12-06 07:40:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
2040-12-06 08:20:00,MI2495,765,Wide,3,T1,MI,T5CE007L,2040-12-06 05:20:00,2040-12-06 07:50:00,UNASSIGNED,TERMINAL_NOT_CONFIGURED
